Name, TotalOccurances, AlwaysUsed 
com.floreantpos.model.base.BaseKitchenTicketItem : setCookable,1,TRUE
com.floreantpos.model.base.BasePosTransaction : setTransactionType,1,TRUE
com.floreantpos.model.base.BaseDrawerAssignedHistory : setId,1,TRUE
com.floreantpos.config.TerminalConfig : getTicketListViewHiddenColumns,1,TRUE
com.floreantpos.model.dao._RootDAO : getNewConfiguration,1,TRUE
com.floreantpos.customer.CustomerSelectorDialog : setCreateNewTicket,1,TRUE
com.floreantpos.ui.views.payment.GroupSettleTicketDialog : createTotalViewerPanel,1,TRUE
com.floreantpos.ui.views.payment.GroupSettleTicketDialog : showTransactionCompleteMsg,1,TRUE
com.floreantpos.ui.views.order.RootView : initView,1,TRUE
com.floreantpos.customer.DefaultCustomerListView : doSearchCustomer,1,TRUE
com.floreantpos.model.dao.BasePrinterConfigurationDAO : getInstance,1,TRUE
com.floreantpos.config.TerminalConfig : getDrawerControlCodesArray,1,TRUE
com.floreantpos.model.KitchenTicket : setPrinter,1,TRUE
com.floreantpos.ui.dialog.TransactionCompletionDialog : setTotalAmount,1,TRUE
com.floreantpos.model.dao.BaseCurrencyDAO : getReferenceClass,1,TRUE
com.floreantpos.actions.LogoutAction : execute,1,TRUE
com.floreantpos.swing.PaginatedTableModel : getNumRows,1,TRUE
com.floreantpos.model.dao.BaseGlobalConfigDAO : getDefaultOrder,1,TRUE
com.floreantpos.model.base.BaseOrderType : isBarTab,1,TRUE
com.floreantpos.config.TerminalConfig : isUseSettlementPrompt,1,TRUE
com.floreantpos.actions.PosAction : actionPerformed,1,TRUE
com.floreantpos.model.InventoryTransactionType : values,1,TRUE
com.floreantpos.main.PosWindow : setStatus,1,TRUE
com.floreantpos.extension.ExtensionManager : initialize,1,TRUE
com.floreantpos.model.TicketItemCookingInstruction : getSubTotalAmountDisplay,1,TRUE
com.floreantpos.main.Application : initOrderTypes,1,TRUE
com.floreantpos.actions.ClockInOutAction : performClockOut,1,TRUE
com.floreantpos.config.CardConfig : getPaymentGateway,1,TRUE
com.floreantpos.model.base.BaseDataUpdateInfo : setId,1,TRUE
com.floreantpos.demo.KitchenTicketView$1 : ancestorAdded,1,TRUE
com.floreantpos.ui.dialog.TransactionCompletionDialog : updateView,1,TRUE
com.floreantpos.main.Application : initTerminal,1,TRUE
com.floreantpos.model.dao.BaseCurrencyDAO : getInstance,1,TRUE
com.floreantpos.ui.views.SwitchboardView : doGroupSettle,1,TRUE
com.floreantpos.Database : values,1,TRUE
com.floreantpos.model.dao.BaseKitchenTicketDAO : saveOrUpdate,1,TRUE
com.floreantpos.model.dao._RootDAO : reInitialize,1,TRUE
com.floreantpos.model.base.BasePosTransaction : setId,1,TRUE
com.floreantpos.model.base.BaseDrawerAssignedHistory : setOperation,1,TRUE
com.floreantpos.ui.views.payment.GroupPaymentView : access$000,1,TRUE
com.floreantpos.ui.views.payment.GroupSettleTicketDialog : createTicketInfoPanel,1,TRUE
com.floreantpos.model.Ticket : markPrintedToKitchen,1,TRUE
com.floreantpos.ui.dialog.TransactionCompletionDialog$2 : actionPerformed,1,TRUE
com.floreantpos.ui.views.SwitchboardView : doSettleTicket,1,TRUE
com.floreantpos.ui.views.TicketDetailView : getTickets,1,TRUE
com.floreantpos.model.base.BaseDeliveryConfiguration : getUnitName,1,TRUE
com.floreantpos.swing.GlassPane : setOpacity,1,TRUE
com.floreantpos.customer.DefaultCustomerListView : doSearchCustomerByIndex,1,TRUE
com.floreantpos.model.dao.TicketDAO$1 : transformTuple,1,TRUE
com.floreantpos.customer.CustomerSelectorFactory : createCustomerSelectorDialog,1,TRUE
com.floreantpos.model.Ticket : consolidateTicketItems,1,TRUE
com.floreantpos.swing.UserListDialog : getSelectedUser,1,TRUE
com.floreantpos.util.DatabaseUtil : dropModifiedTimeColumn,1,TRUE
com.floreantpos.model.dao.OrderTypeDAO : containsOrderTypeObj,1,TRUE
com.floreantpos.demo.KitchenTicketListPanel : updatePanelCount,1,TRUE
com.floreantpos.model.TicketItem : addCookingInstructions,1,TRUE
com.floreantpos.ui.views.order.TicketSelectionDialog : access$000,1,TRUE
com.floreantpos.model.dao.TicketDAO$1 : transformList,1,TRUE
com.floreantpos.swing.BeanTableModel$BeanColumn : access$200,1,TRUE
com.floreantpos.model.base.BasePosTransaction : setTicket,1,TRUE
com.floreantpos.ui.views.payment.GroupSettleTicketDialog : updateView,1,TRUE
com.floreantpos.ui.views.payment.GroupPaymentView : updateView,1,TRUE
com.floreantpos.ui.TicketListView : addTableColumnListener,1,TRUE
com.floreantpos.Database : getHibernateConnectionDriverClass,1,TRUE
com.floreantpos.customer.DefaultCustomerListView : updateView,1,TRUE
com.floreantpos.model.base.BasePosTransaction : setUser,1,TRUE
com.floreantpos.model.TicketItem : isMergable,1,TRUE
com.floreantpos.ui.views.LoginView$6 : actionPerformed,1,TRUE
com.floreantpos.model.dao.BasePrinterConfigurationDAO : get,1,TRUE
com.floreantpos.ui.dialog.NumberSelectionDialog2 : setValue,1,TRUE
com.floreantpos.extension.InginicoPlugin : hasValidLicense,1,TRUE
com.floreantpos.ui.TicketListView : createScrollPane,1,TRUE
com.floreantpos.extension.AuthorizeNetGatewayPlugin : initUI,1,TRUE
com.floreantpos.model.dao.BaseDataUpdateInfoDAO : getReferenceClass,1,TRUE
com.floreantpos.model.base.BaseDeliveryConfiguration : setId,1,TRUE
com.floreantpos.ui.dialog.NumberSelectionDialog2 : takeDoubleInput,1,TRUE
com.floreantpos.ui.views.payment.GroupPaymentView : setDefaultFocus,1,TRUE
com.floreantpos.extension.AuthorizeNetGatewayPlugin : toString,1,TRUE
com.floreantpos.customer.DefaultCustomerListView : loadCustomer,1,TRUE
com.floreantpos.model.dao.ShopTableDAO : releaseTables,1,TRUE
com.floreantpos.ui.views.order.OrderView : addActionButtonPanel,1,TRUE
com.floreantpos.model.PaymentType : createTransaction,1,TRUE
com.floreantpos.demo.KitchenTicketStatusSelector : initComponent,1,TRUE
com.floreantpos.ui.dialog.TransactionCompletionDialog : access$000,1,TRUE
com.floreantpos.util.POSUtil : showUnableToAcceptPayment,1,TRUE
com.floreantpos.model.base.BasePosTransaction : setTerminal,1,TRUE
com.floreantpos.ui.views.order.CategoryView : addCategorySelectionListener,1,TRUE
com.floreantpos.model.base.BasePosTransaction : setTransactionTime,1,TRUE
com.floreantpos.ui.TicketListView : createActionHandlers,1,TRUE
com.floreantpos.ui.dialog.TransactionCompletionDialog : setTenderedAmount,1,TRUE
com.floreantpos.demo.KitchenTicketListPanel : removeAll,1,TRUE
com.floreantpos.model.TicketItem : merge,1,TRUE
com.floreantpos.ui.views.order.OrderView$2 : actionPerformed,1,TRUE
com.floreantpos.model.dao.TerminalDAO : getByTerminalKey,1,TRUE
com.floreantpos.ui.ticket.TicketViewerTable : resizeTableColumns,1,TRUE
com.floreantpos.Database : getHibernateDialect,1,TRUE
com.floreantpos.customer.DefaultCustomerListView : access$500,1,TRUE
com.floreantpos.main.Application : loadCurrency,1,TRUE
com.floreantpos.main.Application : refreshRestaurant,1,TRUE
com.floreantpos.ui.views.order.TicketView : createTicketItemControlPanel,1,TRUE
com.floreantpos.report.ReceiptPrintService : createKitchenPrint,1,TRUE
com.floreantpos.ui.dialog.TransactionCompletionDialog : setChangeAmount,1,TRUE
com.floreantpos.main.PosWindow : windowOpened,1,TRUE
com.floreantpos.model.base.BaseDrawerAssignedHistory : setTime,1,TRUE
com.floreantpos.ui.views.LoginView : createCenterPanel,1,TRUE
com.floreantpos.main.Application : initPlugins,1,TRUE
com.floreantpos.ui.views.payment.GroupSettleTicketDialog : doGroupSettle,1,TRUE
com.floreantpos.ui.views.order.OrderView : access$100,1,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : setTerminal,1,TRUE
com.floreantpos.extension.MercuryGatewayPlugin : initUI,1,TRUE
com.floreantpos.model.User : isManager,1,TRUE
com.floreantpos.main.PosWindow : saveSizeAndLocation,1,TRUE
com.floreantpos.extension.InginicoPlugin : toString,1,TRUE
com.floreantpos.main.Main : main,1,TRUE
com.floreantpos.model.dao.CustomerDAO : getDefaultOrder,1,TRUE
com.floreantpos.ui.dialog.NumberSelectionDialog2 : setFloatingPoint,1,TRUE
com.floreantpos.config.AppConfig : getConfig,1,TRUE
com.floreantpos.ui.views.order.MenuItemView$ItemButton : mouseClicked,1,TRUE
com.floreantpos.model.dao._RootDAO : configureC3p0ConnectionPool,1,TRUE
com.floreantpos.ui.views.CookingInstructionSelectionView : updateView,1,TRUE
com.floreantpos.model.dao._RootDAO : configureInventoryClasses,1,TRUE
com.floreantpos.customer.DefaultCustomerListView : initUI,1,TRUE
com.floreantpos.ui.views.order.TicketView : sendTicketToKitchen,1,TRUE
com.floreantpos.customer.CustomerSelector : getCustomer,1,TRUE
com.floreantpos.Database : getConnectString,1,TRUE
com.floreantpos.model.dao.BaseDataUpdateInfoDAO : get,1,TRUE
com.floreantpos.ui.views.order.TicketSelectionDialog : initComponent,1,TRUE
com.floreantpos.ui.views.SwitchboardView : initComponents,1,TRUE
com.floreantpos.swing.ScrollableFlowPanel : add,1,TRUE
com.floreantpos.ui.views.CookingInstructionSelectionView : getTicketItemCookingInstructions,1,TRUE
com.floreantpos.ui.views.SwitchboardView : createActivityPanel,1,TRUE
com.floreantpos.report.KitchenTicketDataSource : setTicket,1,TRUE
com.floreantpos.services.PosTransactionService : settleTicket,1,TRUE
com.floreantpos.ui.views.order.TicketSelectionDialog : initData,1,TRUE
com.floreantpos.swing.POSTextField : focusGained,1,TRUE
com.floreantpos.ui.dialog.NumberSelectionDialog2 : setDialogTitle,1,TRUE
com.floreantpos.ui.TicketListView : addTicketListUpateListener,1,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : setClockInTime,1,TRUE
com.floreantpos.util.DatabaseUtil : initialize,1,TRUE
com.floreantpos.model.KitchenTicket : getPrinters,1,TRUE
com.floreantpos.config.AppProperties : getVersion,1,TRUE
com.floreantpos.model.dao.TicketDAO : getTicketsWithSpecificFields,1,TRUE
com.floreantpos.model.base.BaseOrderType : isConsolidateItemsInReceipt,1,TRUE
com.floreantpos.ui.views.order.MenuItemView : addItemSelectionListener,1,TRUE
com.floreantpos.demo.KitchenTicketView : resizeTableColumns,1,TRUE
com.floreantpos.demo.KitchenTicketListPanel : updateButton,1,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : setUser,1,TRUE
com.floreantpos.report.TicketPrintProperties : setPrintCookingInstructions,1,TRUE
com.floreantpos.actions.ClockInOutAction : access$100,1,TRUE
com.floreantpos.model.Ticket : needsKitchenPrint,1,TRUE
com.floreantpos.model.dao.TicketDAO : loadFullTicket,1,TRUE
com.floreantpos.ui.dialog.TransactionCompletionDialog : setDueAmount,1,TRUE
com.floreantpos.config.TerminalConfig : setTerminalId,1,TRUE
com.floreantpos.ui.dialog.TransactionCompletionDialog : initializeComponents,1,TRUE
com.floreantpos.ui.views.TicketDetailView : clearView,1,TRUE
com.floreantpos.config.TerminalConfig : isShowDbConfigureButton,1,TRUE
com.floreantpos.model.dao.TerminalDAO : refresh,1,TRUE
com.floreantpos.main.Application : initializeFont,1,TRUE
com.floreantpos.customer.DefaultCustomerListView : redererCustomers,1,TRUE
com.floreantpos.ui.views.LoginView : initializeOrderButtonPanel,1,TRUE
com.floreantpos.model.KitchenTicket : getType,1,TRUE
com.floreantpos.model.dao.BaseDataUpdateInfoDAO : save,1,TRUE
com.floreantpos.ui.views.order.SelectionView : componentHidden,1,TRUE
com.floreantpos.main.PosWindow : windowClosing,1,TRUE
com.floreantpos.ui.views.order.TicketView : updateModel,1,TRUE
com.floreantpos.model.dao.BaseCookingInstructionDAO : getDefaultOrder,1,TRUE
com.floreantpos.ui.views.order.TicketView : saveTicketIfNeeded,1,TRUE
com.floreantpos.util.CurrencyUtil : populateCurrency,1,TRUE
com.floreantpos.ui.views.order.TicketView : createPayButton,1,TRUE
com.floreantpos.model.base.BaseTicket : addTotransactions,1,TRUE
com.floreantpos.ui.views.CookingInstructionSelectionView : createUI,1,TRUE
com.floreantpos.Database : getByProviderName,1,TRUE
com.floreantpos.model.base.BasePosTransaction : hashCode,1,TRUE
com.floreantpos.ui.views.TicketDetailView : setTickets,1,TRUE
com.floreantpos.services.PosTransactionService : adjustTerminalBalance,1,TRUE
com.floreantpos.ui.views.order.OrderView : initComponents,1,TRUE
com.floreantpos.swing.GlassPane : mouseEntered,1,TRUE
com.floreantpos.util.GlobalConfigUtil : populateGlobalConfig,1,TRUE
com.floreantpos.config.AppConfig : getDatabaseUser,1,TRUE
com.floreantpos.ui.views.payment.GroupSettleTicketDialog : settleTicket,1,TRUE
com.floreantpos.model.dao.ShopTableDAO : occupyTables,1,TRUE
com.floreantpos.util.JarUtil : getJarLocation,1,TRUE
com.floreantpos.swing.POSTextField : focusLost,1,TRUE
com.floreantpos.config.AppConfig : getConnectString,1,TRUE
com.floreantpos.config.TerminalConfig : getDefaultDrawerControlCodes,1,TRUE
com.floreantpos.extension.InginicoPlugin : initLicense,1,TRUE
com.floreantpos.services.PosTransactionService : closeTicketIfApplicable,1,TRUE
com.floreantpos.main.Application : start,1,TRUE
com.floreantpos.ui.views.order.TicketView : createItemSearchPanel,1,TRUE
com.floreantpos.ui.OrderFilterPanel : createOrderTypeFilterPanel,1,TRUE
com.floreantpos.model.dao.BaseDeliveryConfigurationDAO : get,1,TRUE
com.floreantpos.ui.views.payment.GroupSettleTicketDialog : setTransactionAmounts,1,TRUE
com.floreantpos.model.Printer : getDeviceName,1,TRUE
com.floreantpos.model.base.BasePosTransaction : setTenderAmount,1,TRUE
com.floreantpos.model.dao.BaseDeliveryConfigurationDAO : getInstance,1,TRUE
com.floreantpos.demo.KitchenTicketView : createTable,1,TRUE
com.floreantpos.model.KitchenTicket : getCustomerName,1,TRUE
com.floreantpos.ui.views.payment.GroupSettleTicketDialog : printTicket,1,TRUE
com.floreantpos.ui.views.payment.GroupPaymentView : initComponents,1,TRUE
com.floreantpos.model.base.BaseDeliveryConfiguration : setUnitName,1,TRUE
com.floreantpos.config.TerminalConfig : getDefaultLocale,1,TRUE
com.floreantpos.main.Application : doLogout,1,TRUE
com.floreantpos.ui.dialog.TransactionCompletionDialog : setPaidAmount,1,TRUE
com.floreantpos.ui.ticket.TicketViewerTable : getRenderer,1,TRUE
com.floreantpos.config.TerminalConfig : isAutoLogoffEnable,1,TRUE
com.floreantpos.ui.views.payment.GroupPaymentView : getDueAmount,1,TRUE
com.floreantpos.model.base.BaseRestaurant : getAddressLine3,1,TRUE
com.floreantpos.model.base.BaseRestaurant : getAddressLine2,1,TRUE
com.floreantpos.model.base.BaseRestaurant : getAddressLine1,1,TRUE
com.floreantpos.ui.views.order.TicketView : addOrderListener,1,TRUE
com.floreantpos.extension.MercuryGatewayPlugin : getProductName,1,TRUE
com.floreantpos.ui.views.order.TicketSelectionDialog : getSelectedTickets,1,TRUE
com.floreantpos.Database : getProviderName,1,TRUE
com.floreantpos.model.dao.BaseGlobalConfigDAO : getReferenceClass,1,TRUE
com.floreantpos.ui.views.payment.GroupSettleTicketDialog : confirmPayment,1,TRUE
com.floreantpos.ui.views.TicketDetailView : updateView,1,TRUE
com.floreantpos.demo.KitchenDisplayView : cleanup,1,TRUE
com.floreantpos.ui.views.payment.GroupSettleTicketDialog : confirmLoyaltyDiscount,1,TRUE
com.floreantpos.model.Printer : toString,1,TRUE
com.floreantpos.util.DatabaseUtil : updateLegacyDatabase,1,TRUE
com.floreantpos.swing.PaginatedTableModel : getNextRowIndex,1,TRUE
com.floreantpos.extension.InginicoPlugin : initUI,1,TRUE
com.floreantpos.main.Application : initLengthUnit,1,TRUE
com.floreantpos.demo.KitchenTicketView : createHeader,1,TRUE
com.floreantpos.main.Application : loadPrinters,1,TRUE
com.floreantpos.ui.ticket.TicketViewerTableCellRenderer : setInTicketScreen,1,TRUE
com.floreantpos.model.KitchenTicket : getPrinter,1,TRUE
com.floreantpos.ui.dialog.OkCancelOptionDialog : setOkButtonText,1,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : setShift,1,TRUE
com.floreantpos.model.dao.UserDAO : saveClockOut,1,TRUE
com.floreantpos.swing.TimerWatch : start,1,TRUE
com.floreantpos.demo.KitchenTicketListPanel : getPaginationPanel,1,TRUE
com.floreantpos.ui.views.order.TicketSelectionDialog$TicketButton : actionPerformed,1,TRUE
com.floreantpos.main.Application : refreshAndGetTerminal,1,TRUE
com.floreantpos.model.base.BaseDeliveryConfiguration : setUnitSymbol,1,TRUE
com.floreantpos.ui.TicketListView : createTicketTable,1,TRUE
com.floreantpos.ui.views.LoginView$3 : actionPerformed,1,TRUE
com.floreantpos.model.dao.OrderTypeDAO : findEnabledOrderTypes,1,TRUE
com.floreantpos.model.User : doClockOut,1,TRUE
com.floreantpos.ui.views.payment.GroupSettleTicketDialog : getDueAmount,1,TRUE
com.floreantpos.main.Application : setSystemInitialized,1,TRUE
com.floreantpos.ui.views.order.TicketView : closeView,1,TRUE
com.floreantpos.ui.views.order.OrderView : doAddCookingInstruction,1,TRUE
com.floreantpos.ui.views.LoginView : setTerminalId,1,TRUE
com.floreantpos.config.AppConfig : getDefaultDatabase,1,TRUE
com.floreantpos.ui.views.CookingInstructionSelectionView$CookingInstructionTableModel : getColumnName,1,TRUE
com.floreantpos.model.dao.BaseGlobalConfigDAO : getInstance,1,TRUE
com.floreantpos.IconFactory : getDefaultIcon,1,TRUE
com.floreantpos.main.Application : initPrintConfig,1,TRUE
com.floreantpos.extension.InginicoPlugin : getProductName,1,TRUE
com.floreantpos.swing.GlassPane : mouseExited,1,TRUE
com.floreantpos.actions.ClockInOutAction$2 : actionPerformed,1,TRUE
com.floreantpos.customer.DefaultCustomerListView : closeDialog,1,TRUE
com.floreantpos.model.dao._BaseRootDAO$2 : run,1,TRUE
com.floreantpos.ui.TicketListView : restoreTableColumnsVisibility,1,TRUE
com.floreantpos.config.TerminalConfig : isShowKitchenBtnOnLoginScreen,1,TRUE
com.floreantpos.extension.AbstractFloreantPlugin : requireLicense,1,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : setClockInHour,1,TRUE
com.floreantpos.model.dao.BaseDeliveryConfigurationDAO : getReferenceClass,1,TRUE
com.floreantpos.PosLog : error,1,TRUE
com.floreantpos.model.dao.CustomerDAO : loadCustomers,1,TRUE
com.floreantpos.model.base.BaseVirtualPrinter : getOrderTypeNames,1,TRUE
com.floreantpos.model.base.BaseDeliveryConfiguration : setChargeByZipCode,1,TRUE
com.floreantpos.model.VirtualPrinter : toString,1,TRUE
com.floreantpos.extension.AuthorizeNetGatewayPlugin : getProductName,1,TRUE
com.floreantpos.ui.OrderFilterPanel : createPaymentStatusFilterPanel,1,TRUE
com.floreantpos.model.dao.BaseCurrencyDAO : getDefaultOrder,1,TRUE
com.floreantpos.config.AppConfig : getDatabasePassword,1,TRUE
com.floreantpos.config.AppConfig : getDatabaseProviderName,1,TRUE
com.floreantpos.customer.CustomerSelector : setCreateNewTicket,1,TRUE
com.floreantpos.model.dao.BaseCookingInstructionDAO : getInstance,1,TRUE
com.floreantpos.ui.views.order.TicketView : initComponents,1,TRUE
com.floreantpos.customer.CustomerSelectorDialog : updateView,1,TRUE
com.floreantpos.actions.ClockInOutAction : execute,1,TRUE
com.floreantpos.ui.views.payment.GroupPaymentView$2 : actionPerformed,1,TRUE
com.floreantpos.swing.ButtonColumn : setFocusBorder,1,TRUE
com.floreantpos.model.KitchenTicket : fromTicket,1,TRUE
com.floreantpos.main.Application : getPrinters,1,TRUE
com.floreantpos.model.base.BasePosTransaction : setCaptured,1,TRUE
com.floreantpos.model.util.DateUtil : getReportDate,1,TRUE
com.floreantpos.swing.BeanTableModel : isCellEditable,1,TRUE
com.floreantpos.config.TerminalConfig : getDrawerPortName,1,TRUE
com.floreantpos.util.DrawerUtil : kick,1,TRUE
com.floreantpos.report.ReceiptPrintService : printToKitchen,1,TRUE
com.floreantpos.util.POSUtil : getBackOfficeWindow,1,TRUE
com.floreantpos.model.dao.AttendenceHistoryDAO : findHistoryByClockedInTime,1,TRUE
com.floreantpos.main.Application : loadGlobalConfig,1,TRUE
com.floreantpos.ui.views.order.GroupView : addGroupSelectionListener,1,TRUE
com.floreantpos.services.PosTransactionService : getInstance,1,TRUE
com.floreantpos.util.DrawerUtil : initialize,1,TRUE
com.floreantpos.ui.views.LoginView : initActionHandlers,1,TRUE
com.floreantpos.model.dao.BaseTerminalDAO : getReferenceClass,1,TRUE
com.floreantpos.demo.KitchenTicketView : createButtonPanel,1,TRUE
com.floreantpos.extension.AuthorizeNetGatewayPlugin : getId,1,TRUE
com.floreantpos.model.dao.BaseCookingInstructionDAO : getReferenceClass,1,TRUE
com.floreantpos.ui.views.order.TicketView : doFinishOrder,1,TRUE
com.floreantpos.model.TicketItemCookingInstruction : getItemQuantityDisplay,1,TRUE
com.floreantpos.ui.dialog.TransactionCompletionDialog : setCard,1,TRUE
com.floreantpos.model.Ticket : hasProperty,1,TRUE
com.floreantpos.model.CardReader : values,1,TRUE
com.floreantpos.ui.views.order.OrderView$11 : actionPerformed,1,TRUE
